Station,Site Name,Network Code,Blockette 052,Azimuth,Channel Flags,Channel Identifier,Data Format Identifier Code,Data Record Length,Dip,Elevation,End Date,Instrument Identifier,Latitude,Local Depth,Location Identifier,Longitude,Max Clock Drift,Number Of Comments,Optional Comment,Record Id,Record Type,Sample Rate,Start Date,Subchannel Identifier,Units Of Calibration Input,Units Of Signal Response,Update Flag,Blockette 058,Frequency,Number Of History Values,Sensitivity Gain,Stage Sequence Number
MPR,"UPR, Mayaguez",PR,Channel Identifier Blockette,90.0,CG,HNE,7,12,0.0,22.4,2011-02-18T16:00:00.000000Z,51,18.211693,1.0,,-67.139772,0.0,1,,None,S,100.0,2011-02-16T13:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,641524.0,0
MPR,"UPR, Mayaguez",PR,Channel Identifier Blockette,0.0,CG,HNN,7,12,0.0,22.4,2011-02-18T16:00:00.000000Z,51,18.211693,1.0,,-67.139772,0.0,1,,None,S,100.0,2011-02-16T13:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,641524.0,0
MPR,"UPR, Mayaguez",PR,Channel Identifier Blockette,0.0,CG,HNZ,7,12,-90.0,22.4,2011-02-18T16:00:00.000000Z,51,18.211693,1.0,,-67.139772,0.0,1,,None,S,100.0,2011-02-16T13:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,641524.0,0
MPR,"UPR, Mayaguez",PR,Channel Identifier Blockette,90.0,CG,BHE,7,12,0.0,22.4,2011-09-27T10:00:00.000000Z,50,18.211693,1.0,,-67.139772,0.0,1,,None,S,40.0,2011-02-18T18:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,932371000.0,0
MPR,"UPR, Mayaguez",PR,Channel Identifier Blockette,0.0,CG,BHN,7,12,0.0,22.4,2011-09-27T10:00:00.000000Z,50,18.211693,1.0,,-67.139772,0.0,1,,None,S,40.0,2011-02-18T18:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,931112000.0,0
MPR,"UPR, Mayaguez",PR,Channel Identifier Blockette,0.0,CG,BHZ,7,12,-90.0,22.4,2011-09-27T10:00:00.000000Z,50,18.211693,1.0,,-67.139772,0.0,1,,None,S,40.0,2011-02-18T18:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,929854000.0,0
MPR,"UPR, Mayaguez",PR,Channel Identifier Blockette,90.0,CG,HNE,7,12,0.0,22.4,2011-09-27T10:00:00.000000Z,51,18.211693,1.0,,-67.139772,0.0,1,,None,S,100.0,2011-02-18T18:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,641524.0,0
MPR,"UPR, Mayaguez",PR,Channel Identifier Blockette,0.0,CG,HNN,7,12,0.0,22.4,2011-09-27T10:00:00.000000Z,51,18.211693,1.0,,-67.139772,0.0,1,,None,S,100.0,2011-02-18T18:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,641524.0,0
MPR,"UPR, Mayaguez",PR,Channel Identifier Blockette,0.0,CG,HNZ,7,12,-90.0,22.4,2011-09-27T10:00:00.000000Z,51,18.211693,1.0,,-67.139772,0.0,1,,None,S,100.0,2011-02-18T18:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,641524.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,90.0,CG,HHE,3,12,0.0,191.0,2003-02-28T14:00:00.000000Z,52,18.097254,1.0,,-65.55272,0.0,0,CMG40T T3264   Das:7207,None,S,40.0,2000-05-24T09:30:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,968531000.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,0.0,CG,HHN,3,12,0.0,191.0,2003-02-28T14:00:00.000000Z,52,18.097254,1.0,,-65.55272,0.0,0,CMG40T T3264   Das:7207,None,S,40.0,2000-05-24T09:30:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,968531000.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,0.0,CG,HHZ,3,12,-90.0,191.0,2003-02-28T14:00:00.000000Z,52,18.097254,1.0,,-65.55272,0.0,0,CMG40T T3264   Das:7207,None,S,40.0,2000-05-24T09:30:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,957715000.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,191.0,2010-11-10T11:59:00.000000Z,52,18.097254,1.0,,-65.55272,0.0,0,CMG40T T3264   Das:7207,None,S,40.0,2003-02-28T11:59:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,874284000.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,191.0,2010-11-10T11:59:00.000000Z,52,18.097254,1.0,,-65.55272,0.0,0,CMG40T T3264   Das:7207,None,S,40.0,2003-02-28T14:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,884158000.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,191.0,2010-11-10T11:59:00.000000Z,52,18.097254,1.0,,-65.55272,0.0,0,CMG40T T3264   Das:7207,None,S,40.0,2003-02-28T14:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,874284000.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,191.0,2020-01-31T16:00:00.000000Z,24,18.097254,1.0,,-65.55272,0.0,0,G9159,None,S,40.0,2010-11-10T12:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1258890000.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,191.0,2020-01-31T16:00:00.000000Z,24,18.097254,1.0,,-65.55272,0.0,0,G9159,None,S,40.0,2010-11-10T12:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1257630000.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,191.0,2020-01-31T16:00:00.000000Z,24,18.097254,1.0,,-65.55272,0.0,0,G9159,None,S,40.0,2010-11-10T12:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1245680000.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,90.0,CG,HNE,3,12,0.0,191.0,2020-01-31T16:00:00.000000Z,7,18.097254,1.0,,-65.55272,0.0,0,S/N: 4071  4G,None,S,100.0,2010-11-10T12:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,394023.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,0.0,CG,HNN,3,12,0.0,191.0,2020-01-31T16:00:00.000000Z,7,18.097254,1.0,,-65.55272,0.0,0,S/N: 4071  4G,None,S,100.0,2010-11-10T12:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,393646.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,191.0,2020-01-31T16:00:00.000000Z,7,18.097254,1.0,,-65.55272,0.0,0,S/N: 4071  4G,None,S,100.0,2010-11-10T12:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,393331.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,0.0,CG,HH1,3,12,0.0,191.0,,18,18.097254,1.0,00,-65.55272,0.0,0,"sn 3030, Centaur",None,S,100.0,2020-01-31T16:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,90.0,CG,HH2,3,12,0.0,191.0,,18,18.097254,1.0,00,-65.55272,0.0,0,"sn 3030, Centaur",None,S,100.0,2020-01-31T16:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,0.0,CG,HHZ,3,12,-90.0,191.0,,18,18.097254,1.0,00,-65.55272,0.0,0,"sn 3030, Centaur",None,S,100.0,2020-01-31T16:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,0.0,CG,HN1,3,12,0.0,191.0,,11,18.097254,1.0,00,-65.55272,0.0,0,"4g, sn 1415, Centaur",None,S,100.0,2020-01-31T16:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,90.0,CG,HN2,3,12,0.0,191.0,,11,18.097254,1.0,00,-65.55272,0.0,0,"4g, sn 1415, Centaur",None,S,100.0,2020-01-31T16:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
MTP,Monte Pirata Vieques,PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,191.0,,11,18.097254,1.0,00,-65.55272,0.0,0,"4g, sn 1415, Centaur",None,S,100.0,2020-01-31T16:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
OBIP,"Obispado, Ponce",PR,Channel Identifier Blockette,90.0,,HHE,3,10,0.0,102.6,2005-02-15T14:00:00.000000Z,22,18.042797,0.0,,-66.606232,0.005,0,Obispado Ponce (T4125),None,S,100.0,2002-12-18T10:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,676122000.0,0
OBIP,"Obispado, Ponce",PR,Channel Identifier Blockette,0.0,,HHN,3,10,0.0,102.6,2005-02-15T14:00:00.000000Z,22,18.042797,0.0,,-66.606232,0.005,0,Obispado Ponce(T4125),None,S,100.0,2002-12-18T10:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,671088000.0,0
OBIP,"Obispado, Ponce",PR,Channel Identifier Blockette,0.0,,HHZ,3,10,-90.0,102.6,2005-02-15T14:00:00.000000Z,22,18.042797,0.0,,-66.606232,0.005,0,Obispado Ponce(T4125),None,S,100.0,2002-12-18T10:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,667108000.0,0
OBIP,"Obispado, Ponce",PR,Channel Identifier Blockette,90.0,,BHE,3,10,0.0,102.6,2011-04-12T15:59:00.000000Z,22,18.042797,0.0,,-66.606232,0.005,0,"Serial Number T4130, 30sec.",None,S,40.0,2005-02-15T14:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,666055000.0,0
OBIP,"Obispado, Ponce",PR,Channel Identifier Blockette,0.0,,BHN,3,10,0.0,102.6,2011-04-12T15:59:00.000000Z,22,18.042797,0.0,,-66.606232,0.005,0,,None,S,40.0,2005-02-15T14:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,676121000.0,0
OBIP,"Obispado, Ponce",PR,Channel Identifier Blockette,0.0,,BHZ,3,10,-90.0,102.6,2011-04-12T15:59:00.000000Z,22,18.042797,0.0,,-66.606232,0.005,0,,None,S,40.0,2005-02-15T14:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,1.0,0,671088000.0,0
OBIP,"Obispado, Ponce",PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,102.6,2020-11-04T14:00:00.000000Z,17,18.0428,0.0,,-66.60623,0.0,0,"Guralp T4130, Reftek 130-01",None,S,40.0,2011-04-12T16:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,499528000.0,0
OBIP,"Obispado, Ponce",PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,102.6,2020-11-04T14:00:00.000000Z,17,18.0428,0.0,,-66.60623,0.0,0,"Guralp T4130, Reftek 130-01",None,S,40.0,2011-04-12T16:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,507078000.0,0
OBIP,"Obispado, Ponce",PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,102.6,2020-11-04T14:00:00.000000Z,17,18.0428,0.0,,-66.60623,0.0,0,"Guralp T4130, Reftek 130-01",None,S,40.0,2011-04-12T16:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,503303000.0,0
OBIP,"Obispado, Ponce",PR,Channel Identifier Blockette,90.0,CG,BHE,4,12,0.0,102.6,,17,18.0428,0.0,,-66.60623,0.0,0,"Guralp T4T75, Reftek 130-01",None,S,40.0,2020-11-04T14:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,499528000.0,0
OBIP,"Obispado, Ponce",PR,Channel Identifier Blockette,0.0,CG,BHN,4,12,0.0,102.6,,17,18.0428,0.0,,-66.60623,0.0,0,"Guralp T4T75, Reftek 130-01",None,S,40.0,2020-11-04T14:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,507078000.0,0
OBIP,"Obispado, Ponce",PR,Channel Identifier Blockette,0.0,CG,BHZ,4,12,-90.0,102.6,,17,18.0428,0.0,,-66.60623,0.0,0,"Guralp T4T75, Reftek 130-01",None,S,40.0,2020-11-04T14:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,503303000.0,0
PCDR,"Punta Cana, Rep. Dominicana",PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,4.0,2009-10-29T16:00:00.000000Z,53,18.514463,1.0,,-68.380977,0.0,0,CMG T3J05  100s,None,S,40.0,2007-03-08T12:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,832416000.0,0
PCDR,"Punta Cana, Rep. Dominicana",PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,4.0,2009-10-29T16:00:00.000000Z,53,18.514463,1.0,,-68.380977,0.0,0,CMG T3J05  100s,None,S,40.0,2007-03-08T12:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,837865000.0,0
PCDR,"Punta Cana, Rep. Dominicana",PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,4.0,2009-10-29T16:00:00.000000Z,53,18.514463,1.0,,-68.380977,0.0,0,CMG T3J05  100s,None,S,40.0,2007-03-08T12:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,831578000.0,0
PCDR,"Punta Cana, Rep. Dominicana",PR,Channel Identifier Blockette,90.0,CG,HNE,3,12,0.0,4.0,2009-10-29T16:00:00.000000Z,7,18.514463,1.0,,-68.380977,0.0,0,S/N: 2763 2g,None,S,100.0,2007-03-08T12:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,524203.0,0
PCDR,"Punta Cana, Rep. Dominicana",PR,Channel Identifier Blockette,0.0,CG,HNN,3,12,0.0,4.0,2009-10-29T16:00:00.000000Z,7,18.514463,1.0,,-68.380977,0.0,0,S/N: 2763 2g,None,S,100.0,2007-03-08T12:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,523574.0,0
PCDR,"Punta Cana, Rep. Dominicana",PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,4.0,2009-10-29T16:00:00.000000Z,7,18.514463,1.0,,-68.380977,0.0,0,S/N: 2763 2g,None,S,100.0,2007-03-08T12:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,523448.0,0
PCDR,"Punta Cana, Rep. Dominicana",PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,4.0,2020-05-15T14:30:00.000000Z,5,18.514463,1.0,,-68.380977,0.0,0,s/n T3J05 100s,None,S,40.0,2009-10-30T00:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,838860000.0,0
PCDR,"Punta Cana, Rep. Dominicana",PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,4.0,2020-05-15T14:30:00.000000Z,5,18.514463,1.0,,-68.380977,0.0,0,s/n T3J05 100s,None,S,40.0,2009-10-30T00:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,838860000.0,0
PCDR,"Punta Cana, Rep. Dominicana",PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,4.0,2020-05-15T14:30:00.000000Z,5,18.514463,0.0,,-68.380977,0.0,0,s/n T3J05 100s,None,S,40.0,2009-10-30T00:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,838860000.0,0
PCDR,"Punta Cana, Rep. Dominicana",PR,Channel Identifier Blockette,90.0,CG,HNE,3,12,0.0,4.0,,4,18.514463,1.0,,-68.380977,0.0,0,"2g, sn 2763, Q330",None,S,100.0,2009-10-30T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,427693.0,0
PCDR,"Punta Cana, Rep. Dominicana",PR,Channel Identifier Blockette,0.0,CG,HNN,3,12,0.0,4.0,,4,18.514463,1.0,,-68.380977,0.0,0,"2g,sn 2763,Q330",None,S,100.0,2009-10-30T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,427693.0,0
PCDR,"Punta Cana, Rep. Dominicana",PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,4.0,,4,18.514463,1.0,,-68.380977,0.0,0,"2g, sn 2763,Q330",None,S,100.0,2009-10-30T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,427693.0,0
PCDR,"Punta Cana, Rep. Dominicana",PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,4.0,,54,18.514463,1.0,,-68.380977,0.0,0,"s/n 000677, 120s, Q330",None,S,40.0,2020-05-15T14:30:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,504365000.0,0
PCDR,"Punta Cana, Rep. Dominicana",PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,4.0,,54,18.514463,1.0,,-68.380977,0.0,0,"s/n 000677, 120s, Q330",None,S,40.0,2020-05-15T14:30:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,504365000.0,0
PCDR,"Punta Cana, Rep. Dominicana",PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,4.0,,54,18.514463,1.0,,-68.380977,0.0,0,"s/n 000677, 120s, Q330",None,S,40.0,2020-05-15T14:30:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,504365000.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,42.0,2016-09-02T14:00:00.000000Z,30,18.018099,2.0,,-66.02221,0.0,0,T4123,None,S,40.0,2012-02-09T00:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,302484000.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,42.0,2016-09-02T14:00:00.000000Z,30,18.018099,2.0,,-66.02221,0.0,0,T4123,None,S,40.0,2012-02-09T00:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,304782000.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,42.0,2016-09-02T14:00:00.000000Z,30,18.018099,2.0,,-66.02221,0.0,0,T4123,None,S,40.0,2012-02-09T00:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,307079000.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,90.0,CG,HNE,3,12,0.0,42.0,2016-09-02T14:00:00.000000Z,7,18.018099,2.0,,-66.02221,0.0,0,S/N: 4426,None,S,100.0,2012-02-09T00:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,523951.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,0.0,CG,HNN,3,12,0.0,42.0,2016-09-02T14:00:00.000000Z,7,18.018099,2.0,,-66.02221,0.0,0,S/N: 4426,None,S,100.0,2012-02-09T00:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,524245.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,42.0,2016-09-02T14:00:00.000000Z,7,18.018099,2.0,,-66.02221,0.0,0,S/N: 4426,None,S,100.0,2012-02-09T00:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,524749.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,42.0,2017-08-18T00:00:00.000000Z,55,18.018099,2.0,,-66.02221,0.0,0,151-30  G12311,None,S,40.0,2016-09-02T14:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1143010000.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,42.0,2017-08-18T00:00:00.000000Z,55,18.018099,2.0,,-66.02221,0.0,0,151-30  G12311,None,S,40.0,2016-09-02T14:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1139000000.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,42.0,2017-08-18T00:00:00.000000Z,55,18.018099,2.0,,-66.02221,0.0,0,151-30  G12311,None,S,40.0,2016-09-02T14:01:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,1150460000.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,90.0,CG,HNE,3,12,0.0,42.0,2019-10-27T16:00:00.000000Z,7,18.018099,2.0,,-66.02221,0.0,0,2g S/N:4426,None,S,100.0,2016-09-02T14:01:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,641524.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,0.0,CG,HNN,3,12,0.0,42.0,2019-10-27T16:00:00.000000Z,7,18.018099,2.0,,-66.02221,0.0,0,2g S/N:4426,None,S,100.0,2016-09-02T14:01:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,641524.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,42.0,2019-10-27T16:00:00.000000Z,7,18.018099,2.0,,-66.02221,0.0,0,2g S/N:4426,None,S,100.0,2016-09-02T14:01:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,641524.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,42.0,2019-10-27T16:00:00.000000Z,56,18.018099,2.0,,-66.02221,0.0,0,sn:2368 Q330:6227,None,S,40.0,2017-08-18T01:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,503831000.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,42.0,2019-10-27T16:00:00.000000Z,56,18.018099,2.0,,-66.02221,0.0,0,sn:2368 Q330:6227,None,S,40.0,2017-08-18T01:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,503831000.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,42.0,2019-10-27T16:00:00.000000Z,56,18.018099,2.0,,-66.02221,0.0,0,sn:2368 Q330:6227,None,S,40.0,2017-08-18T01:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,503831000.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,349.0,CG,HH1,3,12,0.0,42.0,,18,18.018099,2.0,00,-66.02221,0.0,0,sn 3033,None,S,100.0,2019-10-28T00:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,79.0,CG,HH2,3,12,0.0,42.0,,18,18.018099,2.0,00,-66.02221,0.0,0,sn 3033,None,S,100.0,2019-10-28T00:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,0.0,CG,HHZ,3,12,-90.0,42.0,,18,18.018099,2.0,00,-66.02221,0.0,0,sn 3033,None,S,100.0,2019-10-28T00:00:00.000000Z,0,2,5,N,Channel Sensitivity Gain Blockette,1.0,0,481000000.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,349.0,CG,HN1,3,12,0.0,42.0,,11,18.018099,2.0,00,-66.02221,0.0,0,"4g, sn 1448",None,S,100.0,2019-10-28T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,79.0,CG,HN2,3,12,0.0,42.0,,11,18.018099,2.0,00,-66.02221,0.0,0,"4g, sn 1448",None,S,100.0,2019-10-28T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
PDPR,"Patillas, Dam",PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,42.0,,11,18.018099,2.0,00,-66.02221,0.0,0,"4g, sn 1448",None,S,100.0,2019-10-28T00:00:00.000000Z,0,2,8,N,Channel Sensitivity Gain Blockette,1.0,0,204000.0,0
PRSN,PRSN_RUM,PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,27.0,2016-08-02T15:50:00.000000Z,29,18.21708,2.0,,-67.14472,0.0,0,Q330 datalogger,None,S,40.0,2015-05-24T01:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,501420000.0,0
PRSN,PRSN_RUM,PR,Channel Identifier Blockette,0.0,CG,BHN,3,12,0.0,27.0,2015-08-03T15:50:00.000000Z,29,18.21708,2.0,,-67.14472,0.0,0,X,None,S,40.0,2015-05-24T01:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,501420000.0,0
PRSN,PRSN_RUM,PR,Channel Identifier Blockette,0.0,CG,BHZ,3,12,-90.0,27.0,2016-08-02T15:50:00.000000Z,29,18.21708,2.0,,-67.14472,0.0,0,X,None,S,40.0,2015-05-24T01:00:00.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,501420000.0,0
PRSN,PRSN_RUM,PR,Channel Identifier Blockette,90.0,CG,HNE,3,12,0.0,27.0,2016-08-02T15:50:00.000000Z,7,18.21708,2.0,,-67.14472,0.0,0,Q330 datalogger,None,S,100.0,2015-05-24T01:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,427694.0,0
PRSN,PRSN_RUM,PR,Channel Identifier Blockette,0.0,CG,HNN,3,12,0.0,27.0,2016-08-02T15:50:00.000000Z,7,18.21708,2.0,,-67.14472,0.0,0,X,None,S,100.0,2015-05-24T01:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,427694.0,0
PRSN,PRSN_RUM,PR,Channel Identifier Blockette,0.0,CG,HNZ,3,12,-90.0,27.0,2016-08-02T15:50:00.000000Z,7,18.21708,2.0,,-67.14472,0.0,0,X,None,S,100.0,2015-05-24T01:00:00.000000Z,0,2,9,N,Channel Sensitivity Gain Blockette,0.05,0,427694.0,0
PRSN,PRSN_RUM,PR,Channel Identifier Blockette,90.0,CG,BHE,3,12,0.0,27.0,2019-02-11T17:02:00.000000Z,57,18.21708,2.0,,-67.14472,0.0,0,RefTek A652,None,S,40.0,2016-08-02T15:50:01.000000Z,0,2,1,N,Channel Sensitivity Gain Blockette,0.05,0,752111000.0,0
